Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
France,FRA,1971,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,16.4816822643232
France,FRA,1970,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,15.9811611958822
France,FRA,1969,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,14.2970293505153
France,FRA,1968,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,13.5560947145358
France,FRA,1967,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,13.4893070523201
France,FRA,1966,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,13.5935575785381
France,FRA,1965,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,13.5693910130591
France,FRA,1964,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,13.0944809554095
France,FRA,1963,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,12.9275480452707
France,FRA,1962,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,13.1743577127192
France,FRA,1961,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,14.410635155096
France,FRA,1960,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,14.8140239996584
France,FRA,2023,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1057715352939.23
France,FRA,2022,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1071713925243.19
France,FRA,2021,Imports of goods and services (current US$),NE.IMP.GNFS.CD,944547056290.682
France,FRA,2020,Imports of goods and services (current US$),NE.IMP.GNFS.CD,779781852364.204
France,FRA,2019,Imports of goods and services (current US$),NE.IMP.GNFS.CD,888231377160.783
France,FRA,2018,Imports of goods and services (current US$),NE.IMP.GNFS.CD,913320694019.607
France,FRA,2017,Imports of goods and services (current US$),NE.IMP.GNFS.CD,830791260481.178
France,FRA,2016,Imports of goods and services (current US$),NE.IMP.GNFS.CD,762973925940.469
France,FRA,2015,Imports of goods and services (current US$),NE.IMP.GNFS.CD,760028534719.922
France,FRA,2014,Imports of goods and services (current US$),NE.IMP.GNFS.CD,879982977519.997
France,FRA,2013,Imports of goods and services (current US$),NE.IMP.GNFS.CD,854791379337.649
France,FRA,2012,Imports of goods and services (current US$),NE.IMP.GNFS.CD,818493895248.047
France,FRA,2011,Imports of goods and services (current US$),NE.IMP.GNFS.CD,870126540107.006
France,FRA,2010,Imports of goods and services (current US$),NE.IMP.GNFS.CD,742755299683.335
France,FRA,2009,Imports of goods and services (current US$),NE.IMP.GNFS.CD,692153802943.359
France,FRA,2008,Imports of goods and services (current US$),NE.IMP.GNFS.CD,857925492297.656
France,FRA,2007,Imports of goods and services (current US$),NE.IMP.GNFS.CD,760064379592.944
France,FRA,2006,Imports of goods and services (current US$),NE.IMP.GNFS.CD,653657213936.47
France,FRA,2005,Imports of goods and services (current US$),NE.IMP.GNFS.CD,592025237914.397
France,FRA,2004,Imports of goods and services (current US$),NE.IMP.GNFS.CD,539577459091.121
France,FRA,2003,Imports of goods and services (current US$),NE.IMP.GNFS.CD,455341828900.391
France,FRA,2002,Imports of goods and services (current US$),NE.IMP.GNFS.CD,383474587651.373
France,FRA,2001,Imports of goods and services (current US$),NE.IMP.GNFS.CD,367744588386.221
France,FRA,2000,Imports of goods and services (current US$),NE.IMP.GNFS.CD,372359017200.001
France,FRA,1999,Imports of goods and services (current US$),NE.IMP.GNFS.CD,353643809381.468
France,FRA,1998,Imports of goods and services (current US$),NE.IMP.GNFS.CD,351430953969.313
France,FRA,1997,Imports of goods and services (current US$),NE.IMP.GNFS.CD,327048775005.619
France,FRA,1996,Imports of goods and services (current US$),NE.IMP.GNFS.CD,341586100782.152
France,FRA,1995,Imports of goods and services (current US$),NE.IMP.GNFS.CD,336601393087.134
France,FRA,1994,Imports of goods and services (current US$),NE.IMP.GNFS.CD,281109404536.862
France,FRA,1993,Imports of goods and services (current US$),NE.IMP.GNFS.CD,252823720176.048
France,FRA,1992,Imports of goods and services (current US$),NE.IMP.GNFS.CD,289557620817.844
France,FRA,1991,Imports of goods and services (current US$),NE.IMP.GNFS.CD,274783164748.285
France,FRA,1990,Imports of goods and services (current US$),NE.IMP.GNFS.CD,276177568967.594
France,FRA,1989,Imports of goods and services (current US$),NE.IMP.GNFS.CD,229069504421.139
France,FRA,1988,Imports of goods and services (current US$),NE.IMP.GNFS.CD,214217597180.927
France,FRA,1987,Imports of goods and services (current US$),NE.IMP.GNFS.CD,193330786860.199
France,FRA,1986,Imports of goods and services (current US$),NE.IMP.GNFS.CD,158186381286.107
France,FRA,1985,Imports of goods and services (current US$),NE.IMP.GNFS.CD,131050518323.843
France,FRA,1984,Imports of goods and services (current US$),NE.IMP.GNFS.CD,125805749455.828
France,FRA,1983,Imports of goods and services (current US$),NE.IMP.GNFS.CD,127109906188.14
France,FRA,1982,Imports of goods and services (current US$),NE.IMP.GNFS.CD,139514921648.867
France,FRA,1981,Imports of goods and services (current US$),NE.IMP.GNFS.CD,144292094146.047
France,FRA,1980,Imports of goods and services (current US$),NE.IMP.GNFS.CD,157932319155.542
France,FRA,1979,Imports of goods and services (current US$),NE.IMP.GNFS.CD,124740980573.543
France,FRA,1978,Imports of goods and services (current US$),NE.IMP.GNFS.CD,97265988372.093
France,FRA,1977,Imports of goods and services (current US$),NE.IMP.GNFS.CD,83706873495.5871
France,FRA,1976,Imports of goods and services (current US$),NE.IMP.GNFS.CD,75449330783.9388
France,FRA,1975,Imports of goods and services (current US$),NE.IMP.GNFS.CD,64439345265.4123
France,FRA,1974,Imports of goods and services (current US$),NE.IMP.GNFS.CD,62037643207.856
France,FRA,1973,Imports of goods and services (current US$),NE.IMP.GNFS.CD,44639068945.1974
France,FRA,1972,Imports of goods and services (current US$),NE.IMP.GNFS.CD,32248374512.3537
France,FRA,1971,Imports of goods and services (current US$),NE.IMP.GNFS.CD,25770095892.0327
France,FRA,1970,Imports of goods and services (current US$),NE.IMP.GNFS.CD,22918389039.8016
France,FRA,1969,Imports of goods and services (current US$),NE.IMP.GNFS.CD,20853686819.1263
France,FRA,1968,Imports of goods and services (current US$),NE.IMP.GNFS.CD,17377269222.6489
France,FRA,1967,Imports of goods and services (current US$),NE.IMP.GNFS.CD,15606193461.9798
France,FRA,1966,Imports of goods and services (current US$),NE.IMP.GNFS.CD,14294826788.4762
France,FRA,1965,Imports of goods and services (current US$),NE.IMP.GNFS.CD,12575567948.0367
France,FRA,1964,Imports of goods and services (current US$),NE.IMP.GNFS.CD,12137117084.5552
France,FRA,1963,Imports of goods and services (current US$),NE.IMP.GNFS.CD,10367369962.8664
France,FRA,1962,Imports of goods and services (current US$),NE.IMP.GNFS.CD,9042716899.56025
France,FRA,1961,Imports of goods and services (current US$),NE.IMP.GNFS.CD,8273434929.9973
France,FRA,1960,Imports of goods and services (current US$),NE.IMP.GNFS.CD,7703448807.47139
France,FRA,2023,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,893975307246.754
France,FRA,2022,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,897801150676.952
France,FRA,2021,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,827019257677.01
France,FRA,2020,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,756033664767.427
France,FRA,2019,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,862308896219.207
France,FRA,2018,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,842556666499.386
France,FRA,2017,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,817388013421.573
France,FRA,2016,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,782287987303.845
France,FRA,2015,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,760028534719.922
France,FRA,2014,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,717698303498.688
France,FRA,2013,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,684182355563.214
France,FRA,2012,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,668026266819.845
France,FRA,2011,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,666691392999.415
France,FRA,2010,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,629920606895.339
France,FRA,2009,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,578479212257.611
France,FRA,2008,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,638177971295.163
France,FRA,2007,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,630019205977.39
France,FRA,2006,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,595730721968.381
France,FRA,2005,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,564135821265.661
France,FRA,2004,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,530601454306.69
France,FRA,2003,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,499605730507.372
France,FRA,2002,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,495180711283.285
France,FRA,2001,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,485730411937.616
France,FRA,2000,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,474430576793.533
France,FRA,1999,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,411284116290.14
France,FRA,1998,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,384555221805.014
France,FRA,1997,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,343658462376.749
France,FRA,1996,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,318274192111.337
France,FRA,1995,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,310675597661.783
France,FRA,1994,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,288939476789.57
France,FRA,1993,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,265416661819.556
France,FRA,1992,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,274528908120.632
France,FRA,1991,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,269762586088.696
France,FRA,1990,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,262017717897.693
France,FRA,1989,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,249440433991.86
France,FRA,1988,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,230817212413.665
France,FRA,1987,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,212845175046.107
France,FRA,1986,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,197679406442.549
France,FRA,1985,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,185327491233.111
France,FRA,1984,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,176933605710.147
France,FRA,1983,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,171113036734.181
France,FRA,1982,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,175858772863.945
France,FRA,1981,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,169809584318.813
France,FRA,1980,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,172214957228.095
France,FRA,1979,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,163786400536.813
France,FRA,1978,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,150535178529.982
France,FRA,1977,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,144149022043.865
France,FRA,1976,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,141604961132.767
France,FRA,1975,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,119399683844.267
France,FRA,1974,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,131038654917.524
France,FRA,1973,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,124193093523.915
France,FRA,1972,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,108040255653.315
France,FRA,1971,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,94143267187.2928
France,FRA,1970,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,87779863482.0237
France,FRA,1969,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,81818438516.0538
France,FRA,1968,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,67961540079.3081
France,FRA,1967,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,60680410553.1487
France,FRA,1966,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,55270487831.1831
France,FRA,1965,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,49597275481.2464
France,FRA,1964,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,48371835136.2445
France,FRA,1963,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,41962924759.7664
France,FRA,1962,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,37153261825.7835
France,FRA,1961,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,34674210603.4867
France,FRA,1960,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,32267753700.1105
France,FRA,2023,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-0.426134832564344
France,FRA,2022,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,8.55867530808882
France,FRA,2021,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,9.38921058911046
France,FRA,2020,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-12.324496699239
France,FRA,2019,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2.34432062615879
France,FRA,2018,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,3.07915612469741
France,FRA,2017,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,4.48684201820615
France,FRA,2016,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2.92876537749029
France,FRA,2015,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,5.89805368284684
France,FRA,2014,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,4.89868639010479
France,FRA,2013,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2.41848106067455
France,FRA,2012,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,0.20022364686973
France,FRA,2011,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,5.8373683447675
France,FRA,2010,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,8.89252259160185
France,FRA,2009,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-9.35456279012506
France,FRA,2008,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,1.29500263489832
France,FRA,2007,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,5.75570182039884
France,FRA,2006,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,5.60058402812209
France,FRA,2005,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,6.32006691402462
France,FRA,2004,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,6.20403688481331
France,FRA,2003,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,0.893617041871252
France,FRA,2002,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,1.94558526981483
France,FRA,2001,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2.38176789119575
France,FRA,2000,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,15.3534887447116
France,FRA,1999,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,6.95059980193899
France,FRA,1998,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,11.9004080811578
France,FRA,1997,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,7.97559805179952
France,FRA,1996,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2.44582918862721
France,FRA,1995,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,7.52272452131646
France,FRA,1994,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,8.86259920863841
France,FRA,1993,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-3.31923015446959
France,FRA,1992,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,1.7668580736282
France,FRA,1991,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2.95585666997771
France,FRA,1990,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,5.04219933575148
France,FRA,1989,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,8.06838510154901
France,FRA,1988,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,8.44371377630009
France,FRA,1987,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,7.67190112338068
France,FRA,1986,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,6.66491254333185
France,FRA,1985,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,4.74408775499356
France,FRA,1984,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,3.40159293941377
France,FRA,1983,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-2.69860641722734
France,FRA,1982,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,3.5623363483265
France,FRA,1981,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-1.3967270601799
France,FRA,1980,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,5.14606625681868
France,FRA,1979,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,8.80274108433174
France,FRA,1978,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,4.43024614081244
France,FRA,1977,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,1.7965902400213
France,FRA,1976,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,18.5974339073315
France,FRA,1975,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-8.88208985400756
France,FRA,1974,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,5.51203066077998
France,FRA,1973,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,14.950758652804
France,FRA,1972,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,14.7615319514834
France,FRA,1971,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,7.24927500778385
France,FRA,1970,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,7.28616320977599
France,FRA,1969,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,20.389323756606
France,FRA,1968,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,11.9991434793968
France,FRA,1967,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,9.78808571129235
France,FRA,1966,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,11.4385564426454
France,FRA,1965,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2.53337575791856
France,FRA,1964,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,15.2727923832014
France,FRA,1963,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,12.9454661518979
France,FRA,1962,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,7.14955345529218
France,FRA,1961,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,7.45777634768523
France,FRA,2023,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,34.8976847062181
France,FRA,2022,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,38.5634528845527
France,FRA,2021,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,31.9173196467952
France,FRA,2020,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,29.4544212005012
France,FRA,2019,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,32.549417775836
France,FRA,2018,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,32.7242853866575
France,FRA,2017,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,32.0132141063066
France,FRA,2016,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,30.852605198715
France,FRA,2015,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,31.1590715564548
France,FRA,2014,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,30.8121120215465
France,FRA,2013,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,30.3993172078638
France,FRA,2012,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,30.499031981938
France,FRA,2011,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,30.369238945981
France,FRA,2010,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,28.0794912416196
France,FRA,2009,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,25.6269036398058
France,FRA,2008,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,29.2776980294924
France,FRA,2007,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,28.5674990728149
France,FRA,2006,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,28.16836935943
France,FRA,2005,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,26.947655734595
France,FRA,2004,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,25.4561715567725
France,FRA,2003,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,24.6858645485955
France,FRA,2002,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,25.5409745004028
France,FRA,2001,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,26.6934728903914
France,FRA,2000,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,27.2662714690058
France,FRA,1999,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.6843852136939
France,FRA,1998,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.380274814039
France,FRA,1997,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,22.5103014673064
France,FRA,1996,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.2736750818117
France,FRA,1995,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.0232025170056
France,FRA,1994,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,20.1659170058998
France,FRA,1993,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,19.1125443145592
France,FRA,1992,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,20.6610532607475
France,FRA,1991,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.6487970651412
France,FRA,1990,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.760321808445
France,FRA,1989,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,22.3436273030054
France,FRA,1988,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.0254913722756
France,FRA,1987,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,20.6953876420443
France,FRA,1986,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,20.5045200320159
France,FRA,1985,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.6921744937567
France,FRA,1984,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.7063490940978
France,FRA,1983,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,22.7035012420985
France,FRA,1982,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.8536900863327
France,FRA,1981,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.4410816004392
France,FRA,1980,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,22.5203090067955
France,FRA,1979,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,20.3176715803219
France,FRA,1978,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,19.1956192486862
France,FRA,1977,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,20.4024028134951
France,FRA,1976,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,20.2646985459187
France,FRA,1975,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,17.8585358408655
France,FRA,1974,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.7253830575828
France,FRA,1973,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,16.8812501740996
France,FRA,1972,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,15.8473227808061
France,FRA,1971,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,15.5272768774252
France,FRA,1970,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,15.4377953507613
France,FRA,1969,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,14.6957264653009
France,FRA,1968,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,13.3892284225505
France,FRA,1967,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,13.1174269920152
France,FRA,1966,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,12.989882404076
France,FRA,1965,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,12.3851770432598
France,FRA,1964,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,12.9107483570066
France,FRA,1963,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,12.2315578267549
France,FRA,1962,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,11.9600745088391
France,FRA,1961,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,12.2639094042344
France,FRA,1960,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,12.3798949481146
France,FRA,2023,External balance on goods and services (current US$),NE.RSB.GNFS.CD,-67233283254.9031
France,FRA,2022,External balance on goods and services (current US$),NE.RSB.GNFS.CD,-107746883605.059
France,FRA,2021,External balance on goods and services (current US$),NE.RSB.GNFS.CD,-55704703124.0301
France,FRA,2020,External balance on goods and services (current US$),NE.RSB.GNFS.CD,-56302272798.4437
France,FRA,2019,External balance on goods and services (current US$),NE.RSB.GNFS.CD,-26125176635.2941
France,FRA,2018,External balance on goods and services (current US$),NE.RSB.GNFS.CD,-28205917512.1568
France,FRA,2017,External balance on goods and services (current US$),NE.RSB.GNFS.CD,-27627482851.7648
France,FRA,2016,External balance on goods and services (current US$),NE.RSB.GNFS.CD,-14963116279.3775
France,FRA,2015,External balance on goods and services (current US$),NE.RSB.GNFS.CD,-13816764026.9531
France,FRA,2014,External balance on goods and services (current US$),NE.RSB.GNFS.CD,-32713003312.9411
France,FRA,2013,External balance on goods and services (current US$),NE.RSB.GNFS.CD,-29091097530.9805
France,FRA,2012,External balance on goods and services (current US$),NE.RSB.GNFS.CD,-34780514136.3281
France,FRA,2011,External balance on goods and services (current US$),NE.RSB.GNFS.CD,-55810445865.7589
France,FRA,2010,External balance on goods and services (current US$),NE.RSB.GNFS.CD,-34154438483.3334
France,FRA,2009,External balance on goods and services (current US$),NE.RSB.GNFS.CD,-21373645832.8125
France,FRA,2008,External balance on goods and services (current US$),NE.RSB.GNFS.CD,-33942094707.8125
France,FRA,2007,External balance on goods and services (current US$),NE.RSB.GNFS.CD,-19003048491.7648
France,FRA,2006,External balance on goods and services (current US$),NE.RSB.GNFS.CD,-5414142127.05882
France,FRA,2005,External balance on goods and services (current US$),NE.RSB.GNFS.CD,1876088130.7393
France,FRA,2004,External balance on goods and services (current US$),NE.RSB.GNFS.CD,21464778375.2896
France,FRA,2003,External balance on goods and services (current US$),NE.RSB.GNFS.CD,26305134919.6078
France,FRA,2002,External balance on goods and services (current US$),NE.RSB.GNFS.CD,29879184151.7648
France,FRA,2001,External balance on goods and services (current US$),NE.RSB.GNFS.CD,21662591383.0709
France,FRA,2000,External balance on goods and services (current US$),NE.RSB.GNFS.CD,18145292138.0393
